sample_id,source_index,user_id,session_id,repetition_id,embedding_00,embedding_01,embedding_02,embedding_03,embedding_04,embedding_05,embedding_06,embedding_07,embedding_08,embedding_09,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31
s034_s02_r02,11251,s034,2,2,0.0,3.5543554,1.5447954,2.0613277,1.703485,0.0,0.0,0.0,3.5335255,0.9637711,0.2703133,4.77401,0.90233433,0.0,1.110032,0.22400233,0.14059752,2.2720513,0.0,3.8035932,4.1760764,1.8185902,2.2815666,6.714562,2.351263,0.76683617,3.9269824,0.0,2.993093,0.68477505,2.3346426,0.6037569
s022_s05_r48,7047,s022,5,48,3.085389,0.0,0.0,4.0278916,2.983285,0.0,2.6147108,3.3271546,2.0174947,1.9616197,0.0,2.7977407,0.0,1.5801951,0.0,0.27644712,3.8273973,0.116742015,1.1358988,0.0,0.0,0.0,3.776382,0.0,4.0694823,3.521213,0.0,4.978114,0.0,2.4477057,2.2942312,0.5524669
s016_s08_r46,4795,s016,8,46,0.0,0.0,0.70133275,1.6207323,1.3310045,1.0052918,0.0,3.7170088,4.5955286,4.0628233,2.39672,2.4516065,0.02493918,4.057718,0.0,3.9831438,2.4219782,0.36207688,0.0,2.2055469,2.0288112,0.0,2.0620966,1.887164,2.5085745,1.4066937,0.0,2.8377516,0.107431784,0.0,2.7603314,1.901298
s012_s04_r02,3351,s012,4,2,0.0,1.4401082,1.902417,0.79914176,0.0,4.0570035,1.506587,0.07034224,0.0,0.0,6.782689,0.0,2.6456673,0.0,2.5939636,0.37898082,2.673533,0.0,2.0117607,2.417101,0.0,2.2329926,0.0,2.8546474,0.0,0.0,1.2765595,6.517569,0.0,0.0,2.9488714,0.20408568
s050_s02_r25,17274,s050,2,25,2.5200133,0.0,3.6302338,0.3566944,0.7587967,3.8355527,2.6560423,2.5043135,3.811555,0.47937658,0.0,4.053075,2.0391655,3.5551202,0.0,2.4961536,1.3828006,1.5230235,1.8612688,4.8070526,2.8637097,0.0,4.5111666,2.117538,3.8633237,6.126544,1.1798891,2.0782328,1.6932204,0.0,1.1323123,0.0
s040_s08_r41,13990,s040,8,41,0.0,2.5770154,1.187234,2.113885,0.0,0.920899,2.553338,1.2291672,0.0,0.0,7.498499,1.4104276,2.29417,0.0,2.855857,0.0,4.935989,0.0,0.0,1.2163709,0.0,0.8943895,0.0,4.165899,0.0,0.0,0.0,4.872224,0.0,0.0,7.402037,5.546792
s030_s04_r06,9755,s030,4,6,0.30876464,1.6620955,0.0,0.0,1.9618556,0.31225413,0.09902048,0.0,0.885701,4.693659,2.8990345,0.43744338,0.0,0.0,1.6009519,2.8610327,1.5353321,1.411723,1.7457875,0.09868431,0.0,0.0,0.0,0.6169449,2.411986,0.29140982,0.0,0.0,1.0731806,0.9137525,4.945308,1.8943043
s011_s05_r09,3008,s011,5,9,1.6967081,5.4594536,4.915076,0.1791299,4.1855946,0.0,3.845005,0.0,2.240992,0.7102794,4.057433,2.242165,0.6996784,0.0,6.464699,1.6722491,2.6388025,0.0,0.3275215,0.0,0.15064591,0.62049174,0.0,3.9849124,0.0,0.0,1.4162459,0.49258086,0.0,0.0,0.0,2.9062505
s050_s02_r20,17269,s050,2,20,0.0,0.0,0.1543529,3.2745502,1.7494292,0.0,1.5735468,4.232092,0.020768404,0.0,0.0,0.80311733,1.8382328,2.9097538,1.2859488,1.2046199,0.0,0.8564665,1.0142483,0.0,0.0,0.0,1.7566208,3.2005534,6.0634284,4.1914554,0.0,4.057606,0.22050801,0.0,3.0790296,2.1476698
s020_s02_r47,6096,s020,2,47,2.4486241,1.83024,1.4476326,0.0,0.0,6.623505,0.0,1.4062334,0.0,0.0,0.0,2.6841369,9.23431,0.0,1.0097013,0.0,0.0,5.9611773,0.0,3.747095,0.6828674,1.6559954,0.0,3.5595627,0.0,0.0,3.3262222,4.9837255,0.0,0.0,0.0,0.0
s047_s06_r30,16279,s047,6,30,1.4921854,0.0,2.7971306,0.0,0.12806892,3.937275,0.9102029,4.0221615,2.2156987,0.040426493,0.2982591,0.0,1.2848523,2.6997774,4.7728434,0.0,0.0,0.0,0.33762679,0.0,0.0,5.284236,1.1665304,3.9419808,1.7308047,2.460077,1.3601197,0.0,2.203226,0.0,0.0,1.2160537
s007_s05_r13,1812,s007,5,13,2.7270205,2.7935681,4.3092756,2.7842166,0.0,4.435502,3.0924883,0.0,2.7550678,0.0,0.84082174,0.0,0.011613935,0.63976634,5.432262,0.0,3.6732416,4.179164,2.1924398,3.0153022,0.32065538,0.0,1.8110443,0.7364471,5.621992,0.0,0.5036994,0.15552044,0.0,0.0,1.9509289,0.634113
s026_s04_r04,8153,s026,4,4,0.0,0.0,1.6296935,3.3665159,3.4629498,1.4835575,2.635067,3.8707075,1.4670975,0.68037605,0.0,2.4623847,2.055387,4.110423,0.4972983,4.783449,0.48357704,1.94311,3.4239442,1.602825,2.0738974,0.17155886,2.2113228,3.3934164,2.7992141,3.396349,0.0,1.3873265,3.2174134,0.8563956,2.093265,3.288457
s007_s02_r26,1675,s007,2,26,0.024964213,1.8126199,4.615257,4.157785,0.8376671,0.0,3.2906694,1.6600878,2.590971,0.0,1.1094422,0.50874794,0.0,2.6015165,3.0110369,3.141706,3.5658033,2.7930424,0.0,0.9350881,2.5935965,1.1833906,2.6764874,0.93493813,2.194084,0.0,0.0,0.9763961,0.0,0.0,0.7675838,3.7161465
s010_s01_r25,2424,s010,1,25,3.0439315,1.3175516,3.8692589,1.9644496,0.0,0.0,2.1303155,4.8386936,0.0,0.097265184,0.0,0.0,0.42702246,0.0,0.6829534,0.0,0.0,2.509322,0.0,0.0,0.0,0.0,1.225515,0.0,3.6773689,0.5488235,1.7066213,0.0,1.6094434,2.8158298,0.0,0.45083115
s051_s04_r23,17772,s051,4,23,2.4736788,6.0771484,5.613049,5.6352453,2.1744912,0.1328488,3.395751,0.27329847,0.037950695,0.0,0.0,1.2270135,0.0,0.0,1.3881562,0.059539735,1.8534789,5.2644763,0.46967924,4.357192,3.146292,3.513487,2.18294,0.0,0.0,0.0,1.117327,0.21542919,0.0,0.0,0.0,1.1490368
s028_s07_r50,9149,s028,7,50,1.2719495,2.5966687,0.0,1.766922,2.5656075,1.8354427,2.415026,1.7968872,0.0,0.0,0.0,0.32846048,0.0,2.9116914,0.9112701,2.793767,0.17730948,1.2214851,0.0,0.0,1.4087358,0.9827323,2.829414,0.5630901,2.7384722,2.2308185,2.1724753,0.0,1.7348493,3.967268,0.42946577,3.6185756
s052_s05_r28,18227,s052,5,28,0.0,2.1910405,0.0,6.4070115,4.0187073,0.0,4.7781763,0.0,0.0,0.0,0.0,4.4505196,0.0,0.0,1.0244765,0.0,1.3672924,1.4102721,0.0,0.78543,4.1021137,0.33633706,0.0,0.004452586,1.4566834,0.0,2.3020644,4.8063927,0.0,0.0,4.1372266,5.4213324
s034_s08_r50,11599,s034,8,50,6.0915117,4.8527393,4.8182693,0.96150225,1.5935347,1.8682355,1.0370673,0.0,2.698773,0.0,0.0,3.6168172,3.8378193,0.0,5.0087733,0.0,0.0,1.9136729,1.3859189,5.257942,5.3488717,0.0,1.4796975,2.8796272,3.3289857,0.0,4.410761,0.0,0.0,0.0,0.0,0.0
s005_s06_r42,1491,s005,6,42,5.5309114,0.0,2.903101,0.0,2.8491902,0.0,5.372716,0.0,1.7248297,4.9900355,3.2048938,3.4622018,1.0612149,0.10535133,2.456156,4.087841,0.27642816,0.0,3.291108,0.0,0.17670113,2.5600195,2.3391786,0.0,0.0,3.652954,1.9255246,0.0,0.0,0.0,0.0,1.0432158
s042_s05_r12,14611,s042,5,12,0.0,0.0,1.545871,5.834311,0.7195176,0.14602816,5.885733,3.450644,0.0,0.0,2.2030232,0.24855211,0.0,1.7351357,5.364636,0.7181853,3.477151,1.2849146,0.0,0.0,0.031001389,4.7057524,3.9571252,0.0,0.27112615,0.0,0.0,0.5522814,0.0,0.0,3.1621099,3.9671066
s016_s04_r09,4558,s016,4,9,1.7946784,0.0,0.6024225,1.1265078,1.276648,1.1864071,1.7026212,6.659005,4.2941813,2.984822,0.35329556,3.746799,0.26988032,1.633945,0.0,3.572314,3.2610683,0.0,0.0,3.8723376,0.0,0.74299896,5.977268,0.0,1.7453543,4.5726185,0.0,1.1341286,2.0365536,0.0,2.6742678,0.19656226
s052_s04_r43,18192,s052,4,43,0.0,2.667468,0.0,6.889181,3.4419963,0.0,5.6558256,0.0,0.0,0.0,0.0,3.8497367,0.0,0.0,3.1625776,0.0,1.562535,2.059713,0.0,0.7634215,4.2241435,1.4459546,0.0,0.35049492,1.5675175,0.0,3.2094796,6.898466,0.0,0.0,6.0707626,6.946206
s021_s04_r12,6561,s021,4,12,0.0,2.5604427,1.3791126,2.6878004,5.454235,0.0,4.924173,2.356486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2073727,0.0,2.0126796,0.0,0.20463392,0.0,4.0513496,2.5884285,0.0,0.0,0.22606146,2.3173125,1.0063975,4.530425,1.904532,0.64880013,0.0
s046_s01_r43,15642,s046,1,43,0.716936,0.0,1.8552656,1.1448464,4.473576,0.0,0.57470244,5.825213,4.3481793,0.0,2.591422,3.565992,4.1271152,0.0,1.9953661,3.4286196,0.0,0.06677312,0.0,1.9283501,1.5416889,1.2409151,3.1545243,2.134203,1.1840408,2.3324752,0.0,0.0,0.0,0.0,2.2286494,0.0
s036_s03_r20,12119,s036,3,20,5.975758,0.0,0.0,7.2453103,4.3469486,0.0,2.7533178,2.3562524,0.0,0.09692377,0.0,4.7664194,0.0,0.0,0.0,0.0,0.0,0.0,2.8275828,0.0,0.0,0.63456374,5.9216676,0.0,6.9790573,2.3615894,0.0,3.2566247,0.0,4.9959126,0.73587686,0.0
s003_s05_r31,630,s003,5,31,4.6702695,3.3900435,0.0,0.0,0.0,0.8340908,0.0,0.2896816,0.0,2.3825006,0.42307603,1.4584501,5.3451004,0.0,0.0,0.0,2.5256095,2.638956,5.569967,0.37767723,0.0,0.0,0.0,0.3984355,3.3167467,0.0,2.8073165,0.0,0.05012294,0.0,2.1339786,0.0
s041_s08_r02,14351,s041,8,2,6.7056227,1.1661698,0.0,0.0,0.0,2.9285698,0.0,0.0,1.2319739,3.7492623,5.8571854,0.0,5.800332,0.0,0.0,0.0,0.0,0.0,3.2935476,1.0588717,0.0,0.0,0.0,4.0914006,2.39849,0.0,0.0,1.4678519,0.0,0.0,0.0,0.0
s021_s08_r34,6783,s021,8,34,1.4007986,3.3007135,4.5607195,1.1931599,1.774571,1.0205338,0.568775,3.4115958,3.085639,1.5388277,1.0713131,1.3574765,0.0,2.155713,0.0,1.981231,3.6883163,3.3786788,3.9422894,0.7897197,1.2444016,0.36073396,0.5111444,0.0,0.8689289,0.4363281,1.4142487,0.0,3.8048103,2.9408607,1.7984331,0.091101766
s054_s04_r16,18965,s054,4,16,0.0,0.0,0.6761059,5.3718233,4.9462852,1.1364429,4.0095687,3.8985407,0.0945974,0.0,4.2245398,2.7158308,0.0,0.0,4.205614,0.06015265,3.842325,3.7022448,1.6785928,0.2843986,1.0405743,2.7407076,0.0,4.408479,0.10825145,0.0,0.0,4.859841,0.0,0.0,4.674284,3.895489
s035_s01_r15,11614,s035,1,15,2.4676614,0.3297397,1.5945339,0.0,3.3290076,4.5487013,2.6416197,0.0,2.5885167,4.0499277,1.1584334,2.2510393,0.18685958,2.3167894,0.8043849,3.4821186,0.7661639,0.0,0.60136014,1.3792961,4.080322,0.04537034,3.118661,0.52883214,4.3330455,4.8748655,1.5373896,0.08591485,2.4674916,0.0,2.4936204,2.9216874
s050_s07_r24,17523,s050,7,24,1.498981,0.5879951,0.98413175,2.5548527,2.1136293,0.8912946,3.3278346,1.8093882,1.3417726,0.0,0.0,0.13276598,0.95669925,4.482665,3.2673838,0.5547026,0.0,2.3984532,4.600043,4.360063,0.0,0.7509347,2.4687636,0.5985517,5.0137334,5.6828074,1.7945949,0.96472716,2.796787,1.1387955,0.0,0.20765978
s002_s01_r42,41,s002,1,42,1.7025564,0.0,4.071041,0.0,0.7154302,4.5263906,1.3491584,0.47239202,4.5265126,3.352451,0.9251864,0.36204737,0.9565203,3.624315,0.0,4.387164,1.3495634,1.4941058,0.0,4.6759796,3.283552,1.2599862,1.8738726,2.4135466,0.31948534,3.3113813,0.6881633,2.5237265,2.8282452,0.0,0.0,0.24807909
s032_s03_r11,10510,s032,3,11,1.0506238,4.0444107,1.7322781,0.0,4.264517,3.353434,0.1999681,1.4646071,0.65564966,4.4174943,0.5936575,1.2110499,0.56636125,0.0,1.2438185,0.44177595,2.331583,3.127131,1.5183467,0.0,2.686818,0.0,0.0,2.195446,1.7728283,0.79502225,2.2453573,0.0,2.8726912,3.5174842,3.7518826,3.0468931
s033_s08_r04,11153,s033,8,4,0.0,0.0,1.4660698,2.8109713,3.2521021,0.0,0.64052594,0.0,0.81980383,4.2551603,5.705202,3.9924235,4.7710147,0.0,0.65593565,2.9758403,0.0,0.0,2.1872334,0.0,3.221481,0.38955444,0.0,5.409637,0.70120615,4.328373,0.0,5.5141325,0.0,0.9989495,2.8596158,4.330859
s025_s06_r42,7891,s025,6,42,0.0,3.3536892,2.007143,2.1168385,1.2063609,0.0,0.0,0.48318207,4.010935,0.0,0.148736,0.0,0.0,2.530835,0.0,0.53189975,0.8217661,1.8450841,0.0,0.0,4.5419474,3.0908027,3.3549557,1.4748852,0.0,0.0,1.3692502,0.0,4.6471334,2.4544287,0.4864333,1.1263115
s051_s02_r16,17665,s051,2,16,1.7012622,2.0529168,4.989353,3.8571272,1.7857139,1.3004696,4.290667,2.9218404,0.7391598,0.0,0.9961622,2.901298,2.0575213,0.0,3.5518427,3.2515862,2.6932375,4.638222,0.4620961,1.2571762,3.4743927,1.3492079,1.7113991,2.0038834,0.0,0.0,0.0,2.0664616,0.0,0.0,1.512814,2.281185
s054_s06_r12,19061,s054,6,12,0.81005764,1.5564712,3.5140412,2.0474539,0.3011465,1.5382801,3.0693116,2.5424898,1.560683,0.0,3.0524685,5.3754354,1.20014,0.013868868,3.043147,0.0,4.9763384,2.8341155,0.6474665,2.3133318,0.0,0.46643728,0.0,4.504033,0.0,0.0,0.0,0.29670554,0.0,0.0,4.182215,3.3413548
s055_s02_r38,19287,s055,2,38,2.6030836,6.8963366,5.8918653,0.0,4.246893,3.5145125,0.96183276,0.0,5.4998503,3.8367324,0.0,2.1591012,3.9086406,0.0,3.097117,0.0,0.0,3.2228851,0.005598098,3.1172144,1.4021086,0.4740705,0.0,3.472055,0.0,0.022837222,6.202836,0.0,4.1379123,5.034269,0.0,0.0
s052_s05_r33,18232,s052,5,33,0.0,3.3518648,0.0,6.2187138,3.8211634,0.0,6.939792,0.0,0.0,0.0,0.0,2.9024982,0.0,0.0,2.5385654,0.0,3.5094836,2.569993,0.0,0.0,3.0435026,0.06422478,0.0,0.0,0.8700108,0.0,1.3398261,5.2761745,0.0,0.0,5.2759204,5.3942285
s019_s01_r18,5617,s019,1,18,2.7587216,0.0,0.61668706,1.809106,2.0501957,1.795554,2.584115,1.378622,3.2844632,3.0134313,1.9086102,4.3299007,0.0,4.834366,0.0,0.0,3.14672,1.2584937,2.3128278,0.9416926,0.5895331,0.90452516,2.3868446,0.35265172,0.6718049,5.2171164,0.0,2.5541196,0.0,2.0078268,1.1267142,2.2800303
s049_s03_r32,16931,s049,3,32,5.8282437,0.0,0.0,0.24693942,5.6229076,0.0,1.2964984,0.0,6.265059,8.732592,6.4191427,5.9222565,2.5010388,0.0,0.0,0.0,0.0,0.0,3.0058937,0.0,0.0,2.6820683,5.5257225,0.0,0.8487555,6.406762,0.0,6.2194743,0.0,0.0,0.0,0.0
s036_s02_r42,12091,s036,2,42,5.02152,0.0,0.0,5.6159654,4.52281,0.0,4.2278028,1.1126773,0.0,1.3838803,0.0,1.0522519,0.0,0.0,0.0,0.0,0.0,0.0,0.3061434,0.0,0.0,0.7874095,5.97268,0.0,5.1754813,1.7513971,0.0,4.0408916,0.0,6.3986683,0.0,0.0
s026_s07_r04,8303,s026,7,4,0.0,0.0,2.1730304,3.776568,2.7583323,0.5266119,2.7451353,4.737727,1.9341757,0.27052838,0.0,3.2521405,2.3663487,3.4507577,0.3281893,4.8489423,2.1917055,3.4132285,3.7207828,1.4438925,1.7474641,0.0,1.9026603,2.808238,2.5539818,3.3941388,0.0,1.048897,2.687182,0.98578626,3.5719414,3.3909705
s031_s08_r34,10383,s031,8,34,0.014440477,1.275928,0.0,1.7475424,0.100978374,0.72019,0.0,2.85721,2.1062448,0.17041284,2.860327,0.0,0.0,2.4633865,0.0,5.244513,1.8500578,2.7026486,2.5486708,1.5448003,1.6104147,1.5376545,0.0,1.9690152,1.1867633,0.15446576,0.0,3.6252575,1.6286123,0.903003,0.0,1.0128732
s038_s06_r33,13082,s038,6,33,0.0,2.9180937,0.0,5.195658,3.559409,0.0,0.0,0.0,0.32036242,0.0,1.2739586,3.604372,0.57053584,0.0,1.7599368,3.1582813,0.0,2.9300747,1.648512,0.52480954,4.3711243,4.105613,0.0,6.756855,5.8071575,2.964188,0.0,3.3623676,0.0,2.0731883,2.7313652,6.410702
s046_s02_r23,15672,s046,2,23,1.1264514,0.1184614,4.1557827,1.3777616,0.46003133,1.8038996,2.07395,4.071932,2.428319,2.9771678,2.42376,2.8042989,2.362121,2.8179781,0.7485042,5.0375323,1.2089789,1.9791725,1.362461,1.6100943,2.132825,1.0030187,2.6355848,3.4599962,0.0,1.6691604,0.0,2.0723536,1.0952921,0.69744,1.7280736,1.6542785
s029_s02_r26,9275,s029,2,26,0.0,0.0,2.9282098,2.5721145,2.9811454,0.0,3.974688,2.3499618,2.6758914,0.0,1.5982394,0.0,0.0,3.605259,4.648335,0.0,3.3174288,3.505558,0.0,1.4560263,3.414298,3.5692961,3.3990521,0.27022618,0.0,0.0,1.172963,0.073979676,0.0,0.0,0.0,5.916334
s010_s04_r26,2575,s010,4,26,1.5570666,5.498128,1.9545534,0.0,1.3637468,2.077279,3.7890058,4.2114334,0.0,0.40991768,0.0,0.0,0.08948371,0.0,3.548817,1.855691,0.0,7.2282486,0.6461198,0.0,0.0,0.0,0.0,0.0,2.4351091,0.0,1.7658088,0.6747618,2.5773504,5.5591054,0.0,0.0
s032_s01_r39,10438,s032,1,39,1.5820374,1.0668076,0.8857994,0.69036037,2.9586961,1.4504163,1.1435015,2.1952813,1.0706444,0.8142123,0.0,1.3194051,0.0,2.8766017,0.0,2.938661,3.8094459,4.3687167,0.0,1.2193968,3.2071576,0.0,0.0,1.1968126,0.23092937,3.4371421,1.1932992,1.34933,0.75963384,2.1966739,0.5388127,3.004884
s028_s03_r17,8916,s028,3,17,1.6543319,3.8918633,0.0,0.764879,2.2590625,2.8805766,3.0658445,0.78149724,0.0,0.0,0.0,0.0,0.0,3.6025505,0.0,0.0,0.0,0.9428092,0.0,0.21746105,3.7673976,0.0,6.5605083,0.0,2.5436528,2.3503542,5.7318664,0.0,1.8052586,4.615317,0.0,3.5662336
s027_s05_r21,8620,s027,5,21,0.9810008,0.0,2.0969656,0.0,1.6205817,4.600217,2.5015965,1.6918325,1.0688512,4.6360683,0.65212774,0.16334602,1.0129743,2.6266117,1.1120753,4.6153197,0.9835999,2.5364861,0.51027405,4.277919,3.33164,2.911379,2.1520176,1.0414735,1.4819939,2.602881,0.69161886,2.9481463,0.6990048,0.6642409,2.1653187,4.597088
s018_s03_r10,5309,s018,3,10,0.0,0.39536572,4.1710777,5.3955765,5.011447,0.0,3.5586195,0.30569237,2.081602,0.0,5.88488,3.2890778,0.0,0.0,3.1966994,0.0,4.5328507,2.3851175,0.0,0.3857984,4.1718545,1.8223538,0.0,4.4478498,0.0,0.0,0.0,2.5183525,0.0,0.0,0.0,3.0401795
s057_s05_r38,20237,s057,5,38,0.0,3.5545616,0.0,2.549744,3.8977265,0.0,1.4925579,0.8345686,0.8514537,0.0,0.0,0.8921108,3.0052006,0.0,3.8139958,0.49122775,0.0,6.809436,6.7292757,3.6191266,2.73767,2.432872,0.0,3.5509706,2.0693617,2.4176009,5.1297154,1.8392022,1.7265376,1.7384642,0.0,0.0
s041_s06_r05,14254,s041,6,5,5.4720163,0.0,0.21286839,0.0,0.0,5.979927,0.122027874,0.0,3.1095502,5.5548854,4.6228275,1.3887877,6.202724,0.0,0.0,0.0,2.3855004,0.0,1.9307704,1.0254387,0.0,0.0,0.0,4.7391047,0.0,0.0,2.8913417,1.5457697,0.0,0.0,0.0,0.0
s010_s06_r35,2684,s010,6,35,0.0,5.451207,1.0908211,4.0569034,1.9128287,0.6353908,2.08751,4.149795,0.0,0.0,0.0,0.06728548,0.0,0.8605152,2.3784916,0.0,0.0,3.8217497,3.5446699,0.0,0.0,0.19705722,0.5165776,0.0,5.960523,0.77498925,3.718802,0.0,4.6030965,5.7471013,1.7276039,1.2403659
s055_s01_r40,19239,s055,1,40,4.2891173,3.13472,2.107117,0.0,0.94853413,5.1492066,0.6768419,3.0683367,2.5840282,0.0,0.0,3.3472037,6.3966413,0.15795723,1.5919583,0.0,0.0,7.0391417,0.3103418,5.1074533,4.7567616,0.15331256,0.027031183,2.570938,5.345878,4.878678,6.141844,0.030401766,4.5041656,2.960237,0.0,0.0
s036_s05_r28,12227,s036,5,28,3.3593342,0.0,0.0,2.6856437,1.899261,0.0,0.70474464,1.6443088,0.0,3.0933607,0.0,0.0,0.0,0.0,0.0,0.0,0.43919528,0.0,0.0,0.0,0.0,2.3425522,6.335824,0.0,4.579205,0.0,0.0,7.7274346,0.0,4.730409,3.9756932,0.0
s052_s02_r26,18075,s052,2,26,0.0,0.43723866,0.49298152,5.246706,4.084003,0.0,2.385863,0.0,0.0,0.0,0.06518139,4.7673216,3.0830317,0.0,2.9458728,0.0,0.0,0.0,0.0,0.9265238,3.2499468,0.0,0.0,5.757551,1.9347901,0.0,0.6409794,4.972696,0.0,0.0,5.5087023,6.5939174
s021_s02_r17,6466,s021,2,17,5.3683887,2.227645,0.0,2.19255,3.496244,4.6499662,4.6016507,2.509711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7448549,0.0,0.97036654,0.0,0.0,6.571494,0.0,0.0,3.0379496,0.0,1.6161906,0.0,5.5995293,3.2119002,0.0,1.9780002
s026_s05_r27,8226,s026,5,27,0.0,0.0,3.921941,2.0945697,2.2828178,1.5267391,2.620894,4.4577694,2.0541227,0.0,0.0,2.8551378,1.3596578,4.148793,2.471656,1.301893,0.6551631,1.8763846,0.0,1.3462069,2.7927146,2.7109935,0.61300325,2.8813376,1.2008783,0.32701552,0.457306,0.057766795,1.5387038,1.2285635,3.9573455,3.2552176
s016_s07_r27,4726,s016,7,27,1.9373667,0.0,2.454389,0.77298963,1.2526294,4.246801,2.4206986,4.219146,3.1948535,2.356924,0.97665375,3.53702,2.6401014,2.3283813,0.0,5.167822,2.2778344,2.1355953,0.010905027,3.9950225,2.907546,1.8264458,3.5720387,2.5892053,1.1862077,1.8591161,0.0,2.9126992,1.43374,0.0,2.686393,0.0
s002_s08_r06,355,s002,8,6,1.3102852,1.9171693,4.7035537,0.0,0.0,1.9275132,0.0,0.0,2.5814886,5.96216,5.455681,0.6084068,5.2253394,0.0,0.0,0.53918374,1.341233,0.0,0.08839068,1.1243433,2.8024256,0.29690433,0.0,4.168297,1.9462457,0.0,5.123739,0.0,0.0,0.0,0.6799937,0.0
s013_s08_r19,3968,s013,8,19,1.1337601,4.238591,0.0,0.0,3.7822373,1.8281461,3.0585036,0.0,0.0,3.3021553,0.0,0.9388014,3.1998816,0.0,2.9000483,2.0025504,0.0,4.4742975,0.7217839,3.8963494,3.1707828,0.0,0.0,1.9385612,1.5283941,0.0,3.709228,0.0,3.304483,0.56890917,1.4319594,1.8288469
s033_s02_r08,10857,s033,2,8,0.0,0.0,0.0,3.714694,3.345689,0.0,0.0,0.0,0.0,2.9627795,5.3706646,3.280969,6.5452147,0.0,1.4400952,2.9669607,0.0,0.0,0.0,0.0,3.5074232,0.11232591,0.0,9.605243,3.675683,3.2243543,0.0,5.569039,0.0,2.116138,4.501972,4.7770395
s048_s07_r29,16728,s048,7,29,0.7883917,4.4388514,5.8066854,1.5808351,3.1372771,0.0,0.0,0.0,5.067019,1.1474729,0.0,2.875751,3.8089871,0.0,1.783495,1.9853098,0.9438523,5.0908413,0.0,0.5679996,6.0971446,1.15289,0.0,5.1527843,0.0,1.3672035,2.691874,0.0,2.8261113,0.9899973,0.0,0.3177721
s010_s03_r23,2522,s010,3,23,0.48696217,3.8167534,0.7519047,5.027971,1.5371875,0.8134659,3.1197329,3.3903458,0.0,0.0,0.0,0.0,0.0,2.1151028,0.0,1.7816408,0.0,3.338954,0.6903616,0.0,1.1928389,0.0,3.3582482,0.0,4.8175063,2.4573476,2.1920989,0.0,2.941584,2.5571275,0.0,1.0774785
s047_s04_r32,16181,s047,4,32,0.0,0.0,2.9897366,0.7453366,1.328884,2.3629675,3.96804,3.8552923,0.9144212,2.8531396,0.0,0.0,1.4608126,2.7235723,3.9211633,4.2116113,0.0,0.0,1.2756209,0.0,0.0,3.4378352,0.0,2.7027752,0.0,0.75486946,0.20999727,1.8982506,3.4425414,0.85308886,0.7883179,1.7562456
s041_s05_r20,14219,s041,5,20,6.187794,0.0,0.88667643,0.0,0.0,7.0923147,0.0,0.0,4.3645096,3.196255,1.989046,1.0682186,10.368006,0.0,0.983629,0.0,1.5052752,0.0,0.0,2.6582758,0.0,0.0,0.0,5.7934732,3.2924879,0.0,0.0,4.282714,0.0,0.0,0.0,0.0
s018_s03_r33,5332,s018,3,33,0.0,0.0,4.598003,3.5190804,1.5000641,0.0,5.38462,1.5696869,0.0,0.0,11.13285,0.0,1.8318621,0.0,1.5894636,3.559546,4.9348683,0.0,0.0,3.1643512,0.0,4.6140184,0.0,0.0,0.0,0.0,0.0,6.4939327,0.0,0.0,4.30888,0.0
s050_s08_r05,17554,s050,8,5,0.6753701,0.47497767,0.39345807,0.7183086,2.84111,1.9807034,3.5983562,1.8379962,1.5447478,0.0,0.0,0.0,0.5647386,4.5307007,1.2820026,3.334817,0.60401475,5.1432214,1.169411,3.5656252,3.0051835,0.0,3.0000172,1.7962642,2.259458,3.4715152,2.387089,1.7962657,2.4021199,1.4340892,0.0,2.9793565
s008_s07_r48,2347,s008,7,48,0.0,2.8286905,1.8982551,3.288009,4.2953415,0.0,1.8753476,0.0,2.9000351,0.0,0.5734124,4.581683,2.6237626,0.0,4.7021465,0.0,3.1448772,3.3342524,0.0,2.8207262,0.0,0.0,0.0,7.5561814,3.5609183,0.0,1.098665,0.0,0.0,0.0,1.6860604,0.0
s036_s05_r46,12245,s036,5,46,4.0582104,0.0,0.0,3.1218393,3.5068266,0.046045005,4.026766,1.362075,0.0,2.8424568,0.0,0.0,0.0,0.0,0.0,0.38880932,3.1811483,0.0,0.0,0.0,0.0,0.0,5.819838,0.0,4.738795,2.5235717,0.13847399,5.7404027,0.0,5.102436,0.0,1.0390091
s054_s03_r39,18938,s054,3,39,0.0,0.07794288,0.6334396,2.4544532,0.7094537,1.0254929,3.7672257,1.8925278,0.0,1.2238878,0.26436442,3.234717,2.1747143,1.6594692,3.2603915,3.0365186,0.687366,3.3938575,2.2311013,2.9556663,1.3238692,0.0,0.67016697,4.354983,2.971714,1.1223328,0.49917483,2.000396,2.7938,1.1571971,3.224527,0.8015949
